step,loss
0,3.0769288539886475
1,2.915632963180542
2,2.7063074111938477
3,2.7189154624938965
4,2.717014789581299
5,2.6637258529663086
6,2.587728977203369
7,2.588522434234619
8,2.573935031890869
9,2.574446678161621
10,2.554344654083252
11,2.5361075401306152
12,2.5408411026000977
13,2.5380005836486816
14,2.5327467918395996
15,2.511230707168579
16,2.496713399887085
17,2.4932050704956055
18,2.492321014404297
19,2.497188091278076
20,2.4933393001556396
21,2.4795045852661133
22,2.4810543060302734
23,2.4795494079589844
24,2.465524673461914
25,2.46523380279541
26,2.4427740573883057
27,2.4413721561431885
28,2.4517784118652344
29,2.445788621902466
30,2.4482245445251465
31,2.445035219192505
32,2.437913417816162
33,2.4251327514648438
34,2.4252686500549316
35,2.4185097217559814
36,2.412015676498413
37,2.408632278442383
38,2.40203857421875
39,2.4012861251831055
40,2.3959009647369385
41,2.3912887573242188
42,2.397031545639038
43,2.39139986038208
44,2.3912577629089355
45,2.3775150775909424
46,2.3746957778930664
47,2.366564989089966
48,2.3608365058898926
49,2.356520891189575
50,2.357478141784668
51,2.351182460784912
52,2.3424384593963623
53,2.339085817337036
54,2.3285083770751953
55,2.3257343769073486
56,2.326901912689209
57,2.3200342655181885
58,2.3100223541259766
59,2.3118274211883545
60,2.302767276763916
61,2.309096336364746
62,2.287869453430176
63,2.291689157485962
64,2.2816028594970703
65,2.280742883682251
66,2.2831287384033203
67,2.2741963863372803
68,2.2743046283721924
69,2.2678658962249756
70,2.264847993850708
71,2.2531185150146484
72,2.247781276702881
73,2.2489981651306152
74,2.249011516571045
75,2.2424187660217285
76,2.236891508102417
77,2.238816261291504
78,2.2218334674835205
79,2.223127841949463
80,2.228888511657715
81,2.2085766792297363
82,2.209653615951538
83,2.1978542804718018
84,2.1987102031707764
85,2.205195426940918
86,2.1996243000030518
87,2.1999244689941406
88,2.1902897357940674
89,2.1873245239257812
90,2.1880393028259277
91,2.169801712036133
92,2.1611101627349854
93,2.1591711044311523
94,2.17746901512146
95,2.1612911224365234
96,2.1548538208007812
97,2.1567041873931885
98,2.154327630996704
99,2.1374623775482178
100,2.150590181350708
101,2.138568878173828
102,2.131136417388916
103,2.13435697555542
104,2.1219255924224854
